date,site,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis
2015-06-05 5:00,156,17.9,55,999.6,2.1,200,0,0,NA,10,10,2000
2015-06-05 6:00,156,15.6,72,1000.1,2.3,200,5.6,0.5,NA,10,10,1800
2015-06-05 7:00,156,14.8,81,999.4,1.6,90,66.7,0.5,NA,10,9,2000
2015-06-05 8:00,156,14.6,80,999,3.1,50,100,0.5,NA,10,9,2000
2015-06-05 9:00,156,15.7,76,998.5,2.4,70,161.1,0,NA,10,10,2000
2015-06-05 10:00,156,17.9,72,997.8,3.7,70,308.3,NA,NA,8,10,2000
2015-06-05 11:00,156,18.6,62,997.8,4.1,70,522.2,NA,NA,8,10,2000
2015-06-05 12:00,156,20.2,52,997.6,1.9,50,719.4,NA,NA,6,10,2000
2015-06-05 13:00,156,20.5,51,997.2,1.4,200,675,NA,NA,6,10,2000
2015-06-05 14:00,156,21.3,47,996.7,2,50,472.2,NA,NA,7,10,2000
2015-06-05 15:00,156,21.2,47,996.4,1.8,50,313.9,NA,NA,6,10,2000
2015-06-05 16:00,156,23.1,43,996.3,2.4,360,330.6,NA,NA,4,10,2000
2015-06-05 17:00,156,20.7,53,996.7,2.7,270,222.2,NA,NA,5,10,2000
2015-06-05 18:00,156,19.8,54,997.5,2.5,360,169.4,NA,NA,NA,NA,50
2015-06-05 19:00,156,18.5,60,998.4,1,320,19.4,NA,NA,NA,NA,2000
2015-06-05 20:00,156,17.6,64,999.2,1.3,320,0,NA,NA,0,NA,2000
2015-06-05 21:00,156,16.6,68,999.8,0.4,360,0,NA,NA,NA,NA,50
2015-06-05 22:00,156,16.4,72,1000.3,1.5,230,0,NA,NA,NA,NA,2000
2015-06-05 23:00,156,15.7,75,1000.6,0.9,200,0,NA,NA,0,NA,2000
2015-06-06 0:00,156,15.1,78,1001.6,2.4,200,0,NA,NA,NA,NA,2000
2015-06-06 1:00,156,14.9,79,1002,1.4,230,0,NA,NA,NA,NA,2000
2015-06-06 2:00,156,14.3,81,1002.2,0.9,140,0,NA,NA,0,NA,2000
2015-06-06 3:00,156,14.5,82,1002.7,0.2,360,0,NA,NA,2,NA,2000
2015-06-06 4:00,156,14.2,82,1003.3,0.7,180,0,NA,NA,3,NA,2000
2015-06-06 5:00,156,14.2,82,1003.9,0.7,110,19.4,NA,NA,5,10,2000
2015-06-06 6:00,156,15.8,78,1004.3,0.7,70,138.9,NA,NA,7,10,1800
2015-06-06 7:00,156,17.7,72,1004.5,1.5,50,275,NA,NA,5,NA,1800
2015-06-06 8:00,156,19.2,63,1004.5,1.9,50,475,NA,NA,2,NA,2000
2015-06-06 9:00,156,22.8,49,1004.7,0.9,20,661.1,NA,NA,2,NA,2000
2015-06-06 10:00,156,23.9,39,1004.8,1.3,290,813.9,NA,NA,3,NA,2000
2015-06-06 11:00,156,25.9,37,1004.8,0.9,20,844.4,NA,NA,5,NA,2000
2015-06-06 12:00,156,27.2,34,1004.2,2.1,230,808.3,NA,NA,7,NA,2000
2015-06-06 13:00,156,28,30,1003.8,3.4,230,872.2,NA,NA,2,NA,2000
2015-06-06 14:00,156,29,33,1003.6,2.3,230,780.6,NA,NA,2,10,2000
2015-06-06 15:00,156,27.1,36,1003.5,3.1,250,466.7,NA,NA,2,12,2000
2015-06-06 16:00,156,27.4,38,1003.9,4.2,200,483.3,NA,NA,1,10,2000
2015-06-06 17:00,156,25.6,46,1003.6,3.9,180,280.6,NA,NA,0,NA,2000
2015-06-06 18:00,156,23.4,58,1004.1,5,180,116.7,NA,NA,NA,NA,2000
2015-06-06 19:00,156,21.9,62,1004.9,4.5,180,13.9,NA,NA,NA,NA,2000
2015-06-06 20:00,156,20.6,62,1006.1,4.8,200,0,NA,NA,0,NA,2000
2015-06-06 21:00,156,20.3,49,1007,3.6,200,0,NA,NA,NA,NA,2000
2015-06-06 22:00,156,20.1,43,1007.3,3.7,200,0,NA,NA,NA,NA,2000
2015-06-06 23:00,156,19.1,47,1007.4,3.6,230,0,NA,NA,0,NA,2000
2015-06-07 0:00,156,18.3,51,1007,1.1,230,0,NA,NA,NA,NA,2000
2015-06-07 1:00,156,17.5,60,1006.7,2.1,50,0,NA,NA,NA,NA,2000
2015-06-07 2:00,156,17.9,57,1006.7,1.2,320,0,NA,NA,7,NA,2000
2015-06-07 3:00,156,17,62,1006.7,1.2,50,0,NA,NA,8,NA,2000
2015-06-07 4:00,156,16.8,64,1007.5,0.9,20,0,NA,NA,8,NA,2000
2015-06-07 5:00,156,16.7,64,1007.3,1,90,5.6,NA,NA,8,NA,2000
2015-06-07 6:00,156,17.4,63,1007.6,0.7,90,47.2,NA,NA,8,NA,2000
2015-06-07 7:00,156,18.7,59,1007.8,0.3,360,116.7,NA,NA,8,NA,2000
2015-06-07 8:00,156,19.9,53,1007.2,0.8,200,216.7,NA,NA,8,NA,2000
2015-06-07 9:00,156,22.4,42,1006.6,1.9,70,600,NA,NA,8,NA,2000
2015-06-07 10:00,156,25.5,34,1005.9,1.3,70,761.1,NA,NA,7,40,2000
2015-06-07 11:00,156,25.5,32,1005.2,5,200,755.6,NA,NA,7,40,2000
2015-06-07 12:00,156,26.1,32,1004.7,3.8,180,855.6,NA,NA,6,40,2000
2015-06-07 13:00,156,27.6,30,1004.8,5.6,200,891.7,NA,NA,5,40,2000
2015-06-07 14:00,156,26.8,31,1004.6,5.2,180,722.2,NA,NA,5,NA,2000
2015-06-07 15:00,156,27.2,34,1003.9,4.7,200,625,NA,NA,5,NA,2000
2015-06-07 16:00,156,26.4,39,1003.7,3.7,180,497.2,NA,NA,6,NA,2000
2015-06-07 17:00,156,25.2,42,1003.5,2,180,219.4,NA,NA,8,NA,2000
2015-06-07 18:00,156,23.8,51,1004.2,4.8,200,113.9,NA,NA,NA,NA,2000
2015-06-07 19:00,156,22.2,57,1004.4,3.8,200,19.4,NA,NA,NA,NA,2000
2015-06-07 20:00,156,21.3,57,1004.9,3.9,200,0,NA,NA,6,NA,2000
2015-06-07 21:00,156,20.6,63,1004.7,2.7,180,0,NA,NA,NA,NA,2000
2015-06-07 22:00,156,20.2,67,1004.5,3.3,200,0,NA,NA,NA,NA,1800
2015-06-07 23:00,156,19.8,70,1003.7,1.7,200,0,NA,NA,8,NA,1800
2015-06-08 0:00,156,19.7,71,1003.5,1.1,230,0,NA,NA,NA,NA,1800
2015-06-08 1:00,156,18.4,75,1002.8,1.5,70,0,NA,NA,NA,NA,1600
2015-06-08 2:00,156,18,77,1002.5,1.9,50,0,NA,NA,6,NA,1600
2015-06-08 3:00,156,17.8,77,1002.1,1.6,50,0,NA,NA,6,NA,2000
2015-06-08 4:00,156,17.7,78,1002.1,1.3,50,0,NA,NA,6,NA,1600
2015-06-08 5:00,156,17.9,78,1001.6,1.4,50,11.1,NA,NA,8,35,1600
2015-06-08 6:00,156,19,73,1001.8,1.5,70,52.8,NA,NA,8,35,1800
2015-06-08 7:00,156,20.2,69,1001.2,1.7,90,97.2,NA,NA,8,30,1800
2015-06-08 8:00,156,21.4,65,1000.7,1.7,70,205.6,NA,NA,10,10,2000
2015-06-08 9:00,156,22.3,60,1000.2,1.2,70,280.6,NA,NA,10,10,2000
2015-06-08 10:00,156,23.7,58,999.7,2,180,347.2,NA,NA,10,10,2000
2015-06-08 11:00,156,23,63,998.9,2,230,116.7,NA,NA,10,10,2000
2015-06-08 12:00,156,22.2,72,999.2,1.6,270,75,0,NA,10,8,1800
2015-06-08 13:00,156,21.3,79,998.7,1.4,20,102.8,0.3,NA,10,8,1100
2015-06-08 14:00,156,20.2,88,998.6,1,90,55.6,1.7,NA,10,8,500
2015-06-08 15:00,156,20.4,89,998,0.6,90,77.8,0.5,NA,10,8,800
2015-06-08 16:00,156,20.4,88,997.5,0.8,50,66.7,1,NA,10,8,1100
2015-06-08 17:00,156,20.1,88,997.4,1.6,20,33.3,0,NA,10,9,1100
2015-06-08 18:00,156,19.9,89,997.3,1,50,38.9,NA,NA,NA,NA,800
2015-06-08 19:00,156,19.3,89,997.3,0.4,360,16.7,NA,NA,NA,NA,700
2015-06-08 20:00,156,19.3,91,997.6,0.4,360,0,NA,NA,9,10,700
2015-06-08 21:00,156,19.4,90,997.6,0.7,70,0,NA,NA,NA,NA,600
2015-06-08 22:00,156,19,90,998,0.7,70,0,NA,NA,NA,NA,600
2015-06-08 23:00,156,18.7,91,997.9,1.4,20,0,NA,NA,9,10,500
2015-06-09 0:00,156,18.3,91,997.9,0.4,360,0,NA,NA,10,8,80
2015-06-09 1:00,156,18.3,92,997.7,1,50,0,NA,NA,10,9,90
2015-06-09 2:00,156,18,92,997.8,1.3,50,0,NA,NA,10,6,60
2015-06-09 3:00,156,17.5,93,998,0.7,20,0,NA,NA,8,10,300
2015-06-09 4:00,156,17.7,93,998.3,0.4,360,0,NA,NA,8,10,300
2015-06-09 5:00,156,17.3,93,998.2,0,0,13.9,NA,NA,8,10,300
2015-06-09 6:00,156,18.1,93,998.6,0.8,90,88.9,NA,NA,9,10,300
2015-06-09 7:00,156,18.8,90,999,0.3,360,138.9,NA,NA,8,10,500
2015-06-09 8:00,156,20.7,78,999.1,0.5,140,233.3,NA,NA,7,10,700
2015-06-09 9:00,156,22.5,69,999.2,1.4,50,630.6,NA,NA,6,10,800
2015-06-09 10:00,156,23.3,65,999.6,1.5,20,416.7,NA,NA,6,10,1200
2015-06-09 11:00,156,26,55,999,1.9,50,702.8,NA,NA,6,10,1500
2015-06-09 12:00,156,25.9,48,999,1.5,360,663.9,NA,NA,6,10,1800
2015-06-09 13:00,156,27.1,45,998.5,2,50,752.8,NA,NA,7,NA,2000
2015-06-09 14:00,156,27.7,42,998.2,2.7,20,780.6,NA,NA,6,10,2000
2015-06-09 15:00,156,28.3,39,998.3,1.2,360,611.1,NA,NA,5,NA,2000
2015-06-09 16:00,156,28.5,36,998.3,1.1,320,427.8,NA,NA,5,NA,2000
2015-06-09 17:00,156,26.8,50,998.6,1.9,270,238.9,NA,NA,5,NA,2000
2015-06-09 18:00,156,24.9,60,999.5,1.9,270,63.9,NA,NA,NA,NA,1300
2015-06-09 19:00,156,23.5,66,1000.1,0.5,290,8.3,NA,NA,NA,NA,2000
2015-06-09 20:00,156,22.7,67,1000.7,0.6,360,0,NA,NA,7,NA,2000
2015-06-09 21:00,156,21.5,71,1001,1.1,250,0,NA,NA,NA,NA,1900
2015-06-09 22:00,156,21.3,73,1000.4,1.1,250,0,NA,NA,NA,NA,1800
2015-06-09 23:00,156,20.8,77,1000.5,0.6,340,0,NA,NA,5,NA,1500
2015-06-10 0:00,156,19.9,79,1000.5,0.9,230,0,NA,NA,NA,NA,1300
2015-06-10 1:00,156,19.8,81,1000.4,0.6,290,0,NA,NA,NA,NA,1300
2015-06-10 2:00,156,19.1,83,1000.9,1.1,250,0,NA,NA,3,NA,1200
2015-06-10 3:00,156,18.8,85,1001.2,0.8,270,0,NA,NA,3,NA,1200
2015-06-10 4:00,156,18.5,86,1001.5,0,0,0,NA,NA,5,NA,1100
2015-06-10 5:00,156,18.4,88,1001.3,1.1,20,11.1,NA,NA,6,NA,800
2015-06-10 6:00,156,19.5,83,1001.3,1.6,70,127.8,NA,NA,6,NA,800
2015-06-10 7:00,156,21.7,74,1000.9,1,70,319.4,NA,NA,6,NA,900
2015-06-10 8:00,156,23.6,65,1000.6,1.2,70,480.6,NA,NA,8,NA,900
2015-06-10 9:00,156,26.1,57,1000.1,1.4,230,622.2,NA,NA,7,NA,900
2015-06-10 10:00,156,28.1,51,1000,2.1,230,708.3,NA,NA,6,NA,1200
2015-06-10 11:00,156,29.4,39,999.6,4.2,200,819.4,NA,NA,7,NA,1800
2015-06-10 12:00,156,30.8,38,998.9,4.3,200,802.8,NA,NA,8,NA,2000
2015-06-10 13:00,156,30,38,998.5,4.7,180,738.9,NA,NA,8,NA,2000
2015-06-10 14:00,156,30,39,998.5,4.5,200,686.1,NA,NA,4,NA,2000
2015-06-10 15:00,156,29.8,36,998.2,4.6,200,638.9,NA,NA,3,35,2000
2015-06-10 16:00,156,29.4,29,997.9,4.8,180,427.8,NA,NA,4,10,2000
2015-06-10 17:00,156,28.5,33,998.1,4.2,200,322.2,NA,NA,7,35,2000
2015-06-10 18:00,156,26.8,37,998.5,3.7,180,158.3,NA,NA,NA,NA,2000
2015-06-10 19:00,156,25.1,42,998.5,2.8,180,13.9,NA,NA,NA,NA,2000
2015-06-10 20:00,156,24.1,49,998.8,3.5,200,0,NA,NA,8,NA,2000
2015-06-10 21:00,156,23.2,51,998.3,1.2,110,0,NA,NA,NA,NA,2000
2015-06-10 22:00,156,22.5,53,998.6,0.7,90,0,NA,NA,NA,NA,2000
2015-06-10 23:00,156,22.4,55,998.5,0.8,50,0,NA,NA,6,NA,2000
2015-06-11 0:00,156,21.6,61,997.9,1.2,90,0,NA,NA,NA,NA,2000
2015-06-11 1:00,156,21.8,63,997.4,0.8,70,0,NA,NA,NA,NA,2000
2015-06-11 2:00,156,21.9,66,996.8,2.3,50,0,NA,NA,10,10,2000
2015-06-11 3:00,156,20.8,77,996.4,1.7,70,0,0.1,NA,10,8,1200
2015-06-11 4:00,156,20.6,81,995.9,1.6,70,0,0.1,NA,10,8,1100
2015-06-11 5:00,156,20.6,82,995.2,1,110,2.8,0,NA,10,8,1500
2015-06-11 6:00,156,21.3,80,995.2,1.5,250,30.6,0,NA,10,9,1500
2015-06-11 7:00,156,21.9,75,995.1,0.9,360,52.8,NA,NA,10,9,1800
2015-06-11 8:00,156,22.5,73,994.9,0.8,340,86.1,0,NA,10,9,1800
2015-06-11 9:00,156,22.7,73,994.6,1.7,20,91.7,NA,NA,10,9,2000
2015-06-11 10:00,156,23.7,71,994.3,1.5,340,280.6,NA,NA,10,10,2000
2015-06-11 11:00,156,24.1,69,994.4,1.1,230,175,0,NA,10,8,2000
2015-06-11 12:00,156,24.9,67,993.9,3,180,225,0,NA,10,10,2000
2015-06-11 13:00,156,25,66,993.3,4.9,180,375,NA,NA,10,10,2000
2015-06-11 14:00,156,24.3,70,993.4,3.5,180,236.1,NA,NA,10,10,2000
2015-06-11 15:00,156,24.6,71,993.1,2.8,180,144.4,NA,NA,10,10,2000
2015-06-11 16:00,156,24.3,72,992.9,2.3,180,122.2,NA,NA,10,10,2000
2015-06-11 17:00,156,24.7,71,993.2,3.3,200,113.9,NA,NA,10,10,1500
2015-06-11 18:00,156,24.2,73,993.4,3.2,200,80.6,NA,NA,NA,NA,1300
2015-06-11 19:00,156,23.8,74,993.9,3.3,200,8.3,NA,NA,NA,NA,800
2015-06-11 20:00,156,23.7,76,994.2,3.6,200,0,NA,NA,10,10,600
2015-06-11 21:00,156,23.6,77,994.6,1.7,180,0,NA,NA,NA,NA,600
2015-06-11 22:00,156,23.4,80,995.3,4.5,230,0,NA,NA,NA,NA,500
2015-06-11 23:00,156,22.7,82,994.8,3.8,230,0,NA,NA,9,10,300
2015-06-12 0:00,156,22.4,84,994.9,4.4,230,0,NA,NA,NA,NA,300
2015-06-12 1:00,156,22.1,84,994.9,3.9,230,0,NA,NA,NA,NA,300
2015-06-12 2:00,156,21.6,83,995.2,1.7,230,0,NA,NA,6,10,300
2015-06-12 3:00,156,20.7,82,995.1,2.3,230,0,NA,NA,5,10,300
2015-06-12 4:00,156,20.6,82,996.1,1.9,250,0,NA,NA,4,10,300
2015-06-12 5:00,156,20.2,84,996.3,1.9,230,11.1,NA,NA,3,10,250
2015-06-12 6:00,156,20.9,82,996.6,2.1,230,86.1,NA,NA,3,10,300
2015-06-12 7:00,156,21.8,77,997,2.2,230,236.1,NA,NA,4,10,400
2015-06-12 8:00,156,23.9,70,997,1.4,230,452.8,NA,NA,0,NA,500
2015-06-12 9:00,156,25.5,61,996.9,2.3,230,627.8,NA,NA,0,NA,600
2015-06-12 10:00,156,27.2,49,996.9,3.2,230,761.1,NA,NA,0,NA,1100
2015-06-12 11:00,156,29.3,38,996.4,4.5,250,863.9,NA,NA,0,NA,1500
2015-06-12 12:00,156,29.8,31,996.1,4.9,270,913.9,NA,NA,1,10,2000
2015-06-12 13:00,156,31,28,996.2,6.1,230,880.6,NA,NA,1,10,2000
2015-06-12 14:00,156,31.6,24,996.2,4.3,270,777.8,NA,NA,1,10,2000
2015-06-12 15:00,156,31.4,23,996.1,5,230,655.6,NA,NA,4,NA,2000
2015-06-12 16:00,156,30.6,24,996.4,4.2,250,450,NA,NA,5,NA,2000
2015-06-12 17:00,156,29.4,25,995.9,3.3,250,311.1,NA,NA,4,NA,2000
2015-06-12 18:00,156,28.3,27,996.5,2.6,230,83.3,NA,NA,NA,NA,2000
2015-06-12 19:00,156,27.3,29,996.6,3.2,200,27.8,NA,NA,NA,NA,2000
2015-06-12 20:00,156,25.6,36,997.4,1.6,200,0,NA,NA,5,NA,2000
2015-06-12 21:00,156,25,38,998.1,2.5,200,0,NA,NA,NA,NA,2000
2015-06-12 22:00,156,24.8,40,998.5,2.5,200,0,NA,NA,NA,NA,2000
2015-06-12 23:00,156,24.1,44,998.2,1.6,200,0,NA,NA,3,NA,2000
2015-06-13 0:00,156,23.4,48,998,0.8,250,0,NA,NA,NA,NA,1500
2015-06-13 1:00,156,22.8,54,997.9,0.9,250,0,NA,NA,NA,NA,1500
2015-06-13 2:00,156,22.5,56,997.8,0.6,290,0,NA,NA,5,NA,1200
2015-06-13 3:00,156,22,60,997.8,0.8,50,0,NA,NA,7,NA,1500
2015-06-13 4:00,156,21.8,59,998.1,0.8,20,0,NA,NA,7,10,1500
2015-06-13 5:00,156,22.2,59,998.5,0.5,290,2.8,NA,NA,8,NA,1500
2015-06-13 6:00,156,22.6,57,998.8,0.8,270,33.3,NA,NA,10,10,1500
2015-06-13 7:00,156,23.9,54,999.1,0.9,270,125,NA,NA,10,30,1300
2015-06-13 8:00,156,26.1,52,998.5,0.5,230,188.9,NA,NA,10,30,1200
2015-06-13 9:00,156,26.5,52,998.4,2.5,230,219.4,NA,NA,10,30,1500
2015-06-13 10:00,156,27.3,50,998.8,3.1,230,291.7,NA,NA,10,30,1500
2015-06-13 11:00,156,27.6,51,998.8,3.4,230,411.1,NA,NA,10,30,1500
2015-06-13 12:00,156,27.6,53,998.2,3.1,200,380.6,NA,NA,10,30,1800
2015-06-13 13:00,156,28.6,50,997.9,3.1,200,508.3,NA,NA,8,NA,1800
2015-06-13 14:00,156,28.4,49,998.1,3.5,200,525,NA,NA,8,NA,1800
2015-06-13 15:00,156,27.8,49,998.3,5.3,200,405.6,NA,NA,8,NA,1800
2015-06-13 16:00,156,27.2,51,998.5,4.9,200,305.6,NA,NA,7,NA,1800
2015-06-13 17:00,156,25.1,58,999.1,5.4,180,294.4,NA,NA,6,10,2000
2015-06-13 18:00,156,23.3,62,999.4,4.4,200,125,NA,NA,NA,NA,2000
2015-06-13 19:00,156,21.9,68,999.9,4,180,16.7,NA,NA,NA,NA,1900
2015-06-13 20:00,156,21.9,70,1000.3,4.5,180,0,NA,NA,7,10,1800
2015-06-13 21:00,156,21.6,72,1000.6,1.9,200,0,NA,NA,NA,NA,1600
2015-06-13 22:00,156,21,75,1000.2,1.5,180,0,NA,NA,NA,NA,1600
2015-06-13 23:00,156,20.4,75,1000,2.1,180,0,NA,NA,0,NA,1800
2015-06-14 0:00,156,19.9,77,999.5,0.7,200,0,NA,NA,NA,NA,1800
2015-06-14 1:00,156,20.3,74,999.3,5.1,200,0,NA,NA,NA,NA,1700
2015-06-14 2:00,156,20.4,73,999.3,3.7,180,0,NA,NA,3,NA,2000
2015-06-14 3:00,156,20.1,73,999.5,1.9,180,0,NA,NA,3,10,2000
2015-06-14 4:00,156,19.7,74,999,1.2,90,0,NA,NA,5,10,2000
2015-06-14 5:00,156,19.5,76,999.4,2.1,50,11.1,NA,NA,4,NA,2000
2015-06-14 6:00,156,20.7,72,999.9,1.2,20,125,NA,NA,3,10,2000
2015-06-14 7:00,156,21.8,71,1000.4,2.5,70,155.6,NA,NA,8,10,2000
2015-06-14 8:00,156,23,66,1000.5,0.7,70,313.9,NA,NA,9,10,2000
2015-06-14 9:00,156,24.2,66,1000.1,1.5,180,269.4,NA,NA,8,10,2000
2015-06-14 10:00,156,24.8,62,999.8,3.7,70,466.7,NA,NA,8,10,2000
2015-06-14 11:00,156,25.1,60,999.2,1.6,180,511.1,NA,NA,10,10,2000
2015-06-14 12:00,156,23,77,998.3,3.7,200,33.3,0.5,NA,10,7,1200
2015-06-14 13:00,156,25.5,69,997.6,4.2,200,427.8,0,NA,6,10,1700
2015-06-14 14:00,156,25.2,67,998.1,3.7,200,413.9,NA,NA,9,10,1800
2015-06-14 15:00,156,22.3,75,998.6,3.4,70,77.8,0,NA,10,10,2000
2015-06-14 16:00,156,20.2,88,999.2,2.2,360,33.3,33,NA,10,8,1200
2015-06-14 17:00,156,19.9,89,999.3,1.9,70,44.4,0,NA,10,10,1500
2015-06-14 18:00,156,20.5,89,999.4,1.5,20,33.3,0,NA,10,8,1500
2015-06-14 19:00,156,20,90,999.6,1.4,70,8.3,0,NA,10,10,1500
2015-06-14 20:00,156,20.1,90,999.8,0.9,50,0,NA,NA,7,10,1500
2015-06-14 21:00,156,20.2,91,1000,0.1,360,0,NA,NA,NA,NA,1100
2015-06-14 22:00,156,20.4,90,1000.4,1.1,50,0,NA,NA,NA,NA,1100
2015-06-14 23:00,156,20.6,90,1000.3,1.2,50,0,NA,NA,7,10,1100
2015-06-15 0:00,156,20.5,90,1000.1,0.7,90,0,NA,NA,NA,NA,1100
2015-06-15 1:00,156,20.5,90,999.7,0.2,360,0,NA,NA,NA,NA,1200
2015-06-15 2:00,156,20.5,90,999.6,0.3,360,0,NA,NA,8,10,1100
2015-06-15 3:00,156,20.7,89,999.8,0.3,360,0,NA,NA,8,10,900
2015-06-15 4:00,156,20.6,90,1000,0.4,360,0,NA,NA,8,10,700
2015-06-15 5:00,156,20.8,90,1000.1,0.2,360,5.6,NA,NA,8,10,900
2015-06-15 6:00,156,21.3,88,1000,0.1,360,36.1,NA,NA,8,10,1200
2015-06-15 7:00,156,22.7,80,1000.1,0,0,172.2,NA,NA,8,10,1200
2015-06-15 8:00,156,23.9,75,1000,1.1,230,266.7,NA,NA,8,10,800
2015-06-15 9:00,156,24.4,75,999.7,0.5,70,269.4,NA,NA,7,10,800
2015-06-15 10:00,156,25,67,999.9,1.4,20,477.8,NA,NA,8,10,800
2015-06-15 11:00,156,27.1,61,999.5,1.6,250,672.2,NA,NA,5,10,800
2015-06-15 12:00,156,27.1,54,999.1,1.1,340,608.3,NA,NA,8,10,1200
2015-06-15 13:00,156,29.3,46,998.4,2.5,250,569.4,NA,NA,5,10,1700
2015-06-15 14:00,156,29.3,43,998,2.3,250,775,NA,NA,6,10,1800
2015-06-15 15:00,156,28.1,48,997.9,2.7,250,436.1,NA,NA,8,10,1500
2015-06-15 16:00,156,25.6,68,998,2.4,270,166.7,NA,NA,10,10,600
2015-06-15 17:00,156,24.3,72,998.5,2.1,290,61.1,NA,NA,10,10,500
2015-06-15 18:00,156,23.7,74,998.5,1.5,290,13.9,NA,NA,NA,NA,600
2015-06-15 19:00,156,23.1,76,999,2.6,270,0,NA,NA,NA,NA,500
2015-06-15 20:00,156,22.7,77,999,1.7,250,0,NA,NA,10,10,400
2015-06-15 21:00,156,22.5,78,999.3,1.5,270,0,NA,NA,NA,NA,500
2015-06-15 22:00,156,22,81,999.2,0.6,290,0,NA,NA,NA,NA,500
2015-06-15 23:00,156,21.9,81,999,1.4,270,0,NA,NA,10,10,500
2015-06-16 0:00,156,21.8,81,999.2,0.2,360,0,NA,NA,NA,NA,500
2015-06-16 1:00,156,21.8,81,998.9,0.9,230,0,0,NA,10,10,500
2015-06-16 2:00,156,21.5,83,998.4,0.6,270,0,NA,NA,10,10,500
2015-06-16 3:00,156,21.2,84,998.3,1.3,270,0,NA,NA,10,10,400
2015-06-16 4:00,156,20.9,85,997.7,0.5,230,0,NA,NA,10,10,400
2015-06-16 5:00,156,20.8,85,997.6,1.2,270,2.8,NA,NA,10,10,400
2015-06-16 6:00,156,20.9,85,997.9,1.9,230,25,NA,NA,10,10,400
2015-06-16 7:00,156,21.6,81.6,998.1,0.8,340,111.1,NA,NA,10,10,400
2015-06-16 8:00,156,21.4,80.8,998.1,1.1,320,83.3,NA,NA,10,10,500
2015-06-16 9:00,156,22.9,75,998.1,1.3,270,297.2,NA,NA,10,10,600
2015-06-16 10:00,156,24.2,69,997.8,2.3,50,450,NA,NA,9,10,600
2015-06-16 11:00,156,26,60,997.6,0.7,140,600,NA,NA,7,10,800
2015-06-16 12:00,156,26.5,57,997.1,1,340,636.1,NA,NA,7,10,700
2015-06-16 13:00,156,28.1,50,996.5,2.4,230,755.6,NA,NA,6,10,900
2015-06-16 14:00,156,28,49,996.3,2.5,270,561.1,NA,NA,6,10,900
2015-06-16 15:00,156,28.2,50,995.7,2.6,230,552.8,NA,NA,6,10,1100
2015-06-16 16:00,156,27.3,57,995.4,4.1,270,433.3,NA,NA,4,10,800
2015-06-16 17:00,156,26.2,63,995.7,2.1,270,283.3,NA,NA,4,10,900
2015-06-16 18:00,156,24.1,67,996.1,2.7,270,130.6,NA,NA,NA,NA,800
2015-06-16 19:00,156,22.9,69,996.6,1.2,290,11.1,NA,NA,NA,NA,900
2015-06-16 20:00,156,21.9,73,997.3,2,250,0,NA,NA,5,NA,700
2015-06-16 21:00,156,21.3,77,997.8,0.6,20,0,NA,NA,NA,NA,700
2015-06-16 22:00,156,20.9,80,997.8,1,270,0,NA,NA,NA,NA,500
2015-06-16 23:00,156,20.2,83,997.6,1.8,230,0,NA,NA,5,NA,500
2015-06-17 0:00,156,19.8,84,997.6,1.4,230,0,NA,NA,NA,NA,420
2015-06-17 1:00,156,19.6,84,997.2,2.5,230,0,NA,NA,NA,NA,430
2015-06-17 2:00,156,19.8,85,996.9,0.2,360,0,NA,NA,8,10,500
2015-06-17 3:00,156,20,84,996.5,0.3,360,0,NA,NA,8,NA,300
2015-06-17 4:00,156,19.8,85,996.6,1.6,50,0,NA,NA,9,NA,300
2015-06-17 5:00,156,19.8,86,996.8,1.4,70,5.6,NA,NA,10,28,300
2015-06-17 6:00,156,20.5,83,996.9,0.2,360,66.7,NA,NA,10,28,300
2015-06-17 7:00,156,21.4,79,997,0.3,360,113.9,NA,NA,10,28,300
2015-06-17 8:00,156,23.2,73,997.1,0.8,20,244.4,NA,NA,10,10,500
2015-06-17 9:00,156,23.4,70,996.9,0.9,140,183.3,NA,NA,10,10,500
2015-06-17 10:00,156,23.3,70,997.1,3,200,127.8,NA,NA,10,10,500
2015-06-17 11:00,156,23.9,70,996.8,2.9,200,155.6,NA,NA,10,10,600
2015-06-17 12:00,156,23,71,996.4,3.2,200,194.4,NA,NA,10,10,600
2015-06-17 13:00,156,21.9,76,996.8,4.1,200,66.7,0,NA,10,8,600
2015-06-17 14:00,156,21.1,79,996.3,3.3,200,50,0,NA,10,10,600
2015-06-17 15:00,156,20.9,77,995.8,3.5,200,52.8,0,NA,10,8,900
2015-06-17 16:00,156,21.5,75,995.7,1.6,230,111.1,0,NA,10,10,1200
2015-06-17 17:00,156,21.3,73,995.2,2,200,77.8,NA,NA,10,10,1200
2015-06-17 18:00,156,21,74,995.7,2,200,50,NA,NA,NA,NA,1200
2015-06-17 19:00,156,20.8,75,995.9,1.2,180,8.3,NA,NA,NA,NA,900
2015-06-17 20:00,156,20.8,74,996.5,1.6,50,0,NA,NA,10,10,800
2015-06-17 21:00,156,20.7,74,996.8,2.5,50,0,NA,NA,NA,NA,800
2015-06-17 22:00,156,20.6,74,996.9,2.7,70,0,NA,NA,NA,NA,900
2015-06-17 23:00,156,20.2,78,996.5,1.6,70,0,NA,NA,8,10,700
