"date","pm10","pm25","o3","no2","co","so2"
2014-07-26 07:00:00,27,NA,36,9,300,5
2014-07-26 08:00:00,19,NA,38,11,300,5
2014-07-26 09:00:00,21,NA,38,12,300,5
2014-07-26 10:00:00,17,NA,43,9,300,5
2014-07-26 11:00:00,19,NA,46,8,300,4
2014-07-26 12:00:00,13,NA,43,8,300,5
2014-07-26 13:00:00,19,NA,47,7,300,5
2014-07-26 14:00:00,16,NA,49,7,300,4
2014-07-26 15:00:00,13,NA,50,6,300,4
2014-07-26 16:00:00,9,NA,48,7,300,5
2014-07-26 17:00:00,9,NA,50,7,300,5
2014-07-26 18:00:00,11,NA,52,6,300,5
2014-07-26 19:00:00,21,NA,57,8,400,5
2014-07-26 20:00:00,25,NA,58,7,400,5
2014-07-26 21:00:00,37,NA,46,13,500,5
2014-07-26 22:00:00,43,NA,29,20,500,5
2014-07-26 23:00:00,41,NA,31,14,500,5
2014-07-27 00:00:00,37,NA,21,12,500,5
2014-07-27 01:00:00,37,NA,18,9,400,4
2014-07-27 02:00:00,35,NA,17,7,400,5
2014-07-27 03:00:00,41,NA,14,7,400,4
2014-07-27 04:00:00,33,NA,18,6,400,4
2014-07-27 05:00:00,35,NA,18,7,400,4
2014-07-27 06:00:00,31,NA,20,6,400,4
2014-07-27 07:00:00,29,NA,27,5,500,4
2014-07-27 08:00:00,35,NA,35,5,500,4
2014-07-27 09:00:00,37,NA,44,6,500,5
2014-07-27 10:00:00,53,NA,68,5,500,5
2014-07-27 11:00:00,69,NA,75,5,500,5
2014-07-27 12:00:00,87,NA,75,4,500,5
2014-07-27 13:00:00,69,NA,75,5,500,5
2014-07-27 14:00:00,61,NA,75,5,500,5
2014-07-27 15:00:00,59,NA,82,6,500,5
2014-07-27 16:00:00,65,NA,84,7,500,5
2014-07-27 17:00:00,67,NA,78,6,500,5
2014-07-27 18:00:00,77,NA,70,9,700,5
2014-07-27 19:00:00,87,NA,64,13,700,6
2014-07-27 20:00:00,95,NA,64,12,700,6
2014-07-27 21:00:00,97,NA,62,15,700,6
2014-07-27 22:00:00,107,NA,63,12,700,5
2014-07-27 23:00:00,115,NA,51,14,700,5
2014-07-28 00:00:00,109,NA,49,9,700,5
2014-07-28 01:00:00,101,NA,34,9,500,5
2014-07-28 02:00:00,61,NA,28,9,500,5
2014-07-28 03:00:00,53,NA,30,7,500,5
2014-07-28 04:00:00,41,NA,30,8,400,4
2014-07-28 05:00:00,41,NA,31,8,400,4
2014-07-28 06:00:00,47,NA,28,10,400,5
2014-07-28 07:00:00,47,NA,32,11,400,5
2014-07-28 08:00:00,49,NA,38,10,400,5
2014-07-28 09:00:00,47,NA,48,9,400,6
2014-07-28 10:00:00,49,NA,55,10,400,6
2014-07-28 11:00:00,47,NA,66,11,500,7
2014-07-28 12:00:00,45,NA,72,11,500,8
2014-07-28 13:00:00,45,NA,71,11,600,9
2014-07-28 14:00:00,49,NA,69,16,700,9
2014-07-28 15:00:00,49,NA,63,22,700,9
2014-07-28 16:00:00,45,NA,52,29,500,6
2014-07-28 17:00:00,49,NA,49,23,400,5
2014-07-28 18:00:00,41,NA,53,25,500,5
2014-07-28 19:00:00,33,NA,NA,NA,NA,NA
2014-07-28 20:00:00,39,NA,NA,NA,NA,NA
2014-07-28 21:00:00,25,NA,52,13,500,5
2014-07-28 22:00:00,21,NA,53,10,400,5
2014-07-28 23:00:00,23,NA,54,8,400,5
2014-07-29 00:00:00,17,NA,54,6,400,5
2014-07-29 01:00:00,13,NA,51,5,400,5
2014-07-29 02:00:00,13,NA,49,5,300,4
2014-07-29 03:00:00,11,NA,46,5,400,5
2014-07-29 04:00:00,15,NA,42,6,300,5
2014-07-29 05:00:00,23,NA,38,7,300,4
2014-07-29 06:00:00,23,NA,32,10,300,4
2014-07-29 07:00:00,25,NA,31,11,300,4
2014-07-29 08:00:00,31,NA,36,9,300,5
2014-07-29 09:00:00,21,NA,43,9,400,5
2014-07-29 10:00:00,33,NA,42,16,400,5
2014-07-29 11:00:00,29,NA,51,13,400,5
2014-07-29 12:00:00,25,NA,54,9,300,5
2014-07-29 13:00:00,11,NA,55,9,300,5
2014-07-29 14:00:00,19,NA,55,11,400,5
2014-07-29 15:00:00,19,NA,54,11,400,5
2014-07-29 16:00:00,25,NA,52,12,400,5
2014-07-29 17:00:00,23,NA,48,11,300,5
2014-07-29 18:00:00,21,NA,42,13,300,5
2014-07-29 19:00:00,25,NA,37,14,300,5
2014-07-29 20:00:00,19,NA,38,11,300,5
2014-07-29 21:00:00,29,NA,34,13,300,4
2014-07-29 22:00:00,23,NA,25,18,300,5
2014-07-29 23:00:00,27,NA,15,22,300,4
2014-07-30 00:00:00,25,NA,12,15,300,5
2014-07-30 01:00:00,31,NA,9,12,300,5
2014-07-30 02:00:00,35,NA,15,8,300,4
2014-07-30 03:00:00,29,NA,17,6,300,4
2014-07-30 04:00:00,27,NA,18,6,300,4
2014-07-30 05:00:00,27,NA,18,7,300,4
2014-07-30 06:00:00,31,NA,15,9,300,4
2014-07-30 07:00:00,31,NA,18,9,300,4
2014-07-30 08:00:00,35,NA,25,7,200,4
2014-07-30 09:00:00,29,NA,27,6,200,4
2014-07-30 10:00:00,19,NA,30,10,200,5
2014-07-30 11:00:00,15,NA,36,9,200,5
2014-07-30 12:00:00,21,NA,37,9,200,5
2014-07-30 13:00:00,15,NA,41,8,300,8
2014-07-30 14:00:00,33,NA,39,8,300,9
2014-07-30 15:00:00,37,NA,37,9,300,7
2014-07-30 16:00:00,29,NA,34,9,200,6
2014-07-30 17:00:00,29,NA,28,9,200,6
2014-07-30 18:00:00,27,NA,25,10,300,6
2014-07-30 19:00:00,19,NA,17,16,300,6
2014-07-30 20:00:00,17,NA,19,14,200,7
2014-07-30 21:00:00,27,NA,16,15,300,7
2014-07-30 22:00:00,35,NA,17,13,300,8
2014-07-30 23:00:00,43,NA,10,16,300,6
2014-07-31 00:00:00,33,NA,12,12,300,6
2014-07-31 01:00:00,37,NA,11,12,300,5
2014-07-31 02:00:00,37,NA,9,12,300,5
2014-07-31 03:00:00,41,NA,11,11,300,6
2014-07-31 04:00:00,35,NA,11,11,300,6
2014-07-31 05:00:00,41,NA,11,11,300,6
2014-07-31 06:00:00,39,NA,10,12,400,7
2014-07-31 07:00:00,45,NA,15,14,500,8
2014-07-31 08:00:00,43,NA,24,13,500,11
2014-07-31 09:00:00,47,NA,28,15,600,12
2014-07-31 10:00:00,51,NA,37,16,600,12
2014-07-31 11:00:00,47,NA,51,11,500,10
2014-07-31 12:00:00,33,NA,54,8,400,8
2014-07-31 13:00:00,27,NA,60,8,400,8
2014-07-31 14:00:00,21,NA,69,8,400,9
2014-07-31 15:00:00,31,NA,46,8,300,7
2014-07-31 16:00:00,17,NA,27,7,200,6
2014-07-31 17:00:00,3,NA,27,9,200,6
2014-07-31 18:00:00,5,NA,29,9,200,7
2014-07-31 19:00:00,9,NA,29,9,200,8
2014-07-31 20:00:00,11,NA,27,11,200,8
2014-07-31 21:00:00,17,NA,18,16,200,7
2014-07-31 22:00:00,21,NA,19,15,200,8
2014-07-31 23:00:00,23,NA,14,16,200,6
