"date","pm10","pm25","o3","no2","co","so2"
2015-06-22 20:00:00,35,19,50,10,800,3
2015-06-22 21:00:00,43,23,43,12,800,3
2015-06-22 22:00:00,47,25,39,14,800,2
2015-06-22 23:00:00,43,23,37,15,800,2
2015-06-23 00:00:00,49,29,35,10,800,2
2015-06-23 01:00:00,43,25,27,9,800,2
2015-06-23 02:00:00,53,25,21,10,800,2
2015-06-23 03:00:00,33,25,19,10,800,2
2015-06-23 04:00:00,39,25,17,9,800,2
2015-06-23 05:00:00,39,21,15,13,800,2
2015-06-23 06:00:00,43,23,14,12,800,2
2015-06-23 07:00:00,45,25,20,11,800,2
2015-06-23 08:00:00,53,27,39,10,800,2
2015-06-23 09:00:00,49,29,48,7,800,3
2015-06-23 10:00:00,47,29,NA,NA,NA,NA
2015-06-23 11:00:00,39,15,60,8,1000,2
2015-06-23 12:00:00,33,19,63,7,900,2
2015-06-23 13:00:00,31,25,67,8,800,2
2015-06-23 14:00:00,35,19,75,11,800,2
2015-06-23 15:00:00,41,17,78,13,800,3
2015-06-23 16:00:00,47,25,70,13,800,3
2015-06-23 17:00:00,37,19,83,15,1000,5
2015-06-23 18:00:00,43,35,57,14,800,3
2015-06-23 19:00:00,47,19,51,19,1000,3
2015-06-23 20:00:00,45,23,52,10,800,3
2015-06-23 21:00:00,43,17,46,18,800,3
2015-06-23 22:00:00,41,25,41,18,800,3
2015-06-23 23:00:00,37,25,29,24,900,3
2015-06-24 00:00:00,51,29,20,26,800,3
2015-06-24 01:00:00,53,27,24,15,800,2
2015-06-24 02:00:00,51,27,22,16,900,3
2015-06-24 03:00:00,51,31,24,14,900,3
2015-06-24 04:00:00,49,31,19,13,800,2
2015-06-24 05:00:00,47,25,18,13,800,3
2015-06-24 06:00:00,49,25,25,14,800,2
2015-06-24 07:00:00,49,31,29,12,800,3
2015-06-24 08:00:00,53,33,25,20,900,3
2015-06-24 09:00:00,61,43,29,26,1000,5
2015-06-24 10:00:00,NA,41,44,19,1100,7
2015-06-24 11:00:00,NA,51,49,19,1100,7
2015-06-24 12:00:00,NA,43,51,26,1100,7
2015-06-24 13:00:00,NA,57,62,17,1100,7
2015-06-24 14:00:00,NA,39,NA,NA,1100,NA
2015-06-24 15:00:00,NA,37,61,21,1100,9
2015-06-24 16:00:00,NA,33,53,23,1200,11
2015-06-24 17:00:00,NA,35,53,27,1100,8
2015-06-24 18:00:00,NA,43,47,30,1000,7
2015-06-24 19:00:00,NA,47,47,26,1100,8
2015-06-24 20:00:00,NA,51,39,24,1200,10
2015-06-24 21:00:00,NA,53,NA,NA,1200,NA
2015-06-24 22:00:00,NA,67,31,23,1200,7
2015-06-24 23:00:00,NA,59,23,25,1200,5
2015-06-25 00:00:00,NA,63,21,18,1200,4
2015-06-25 01:00:00,NA,61,17,18,1100,3
2015-06-25 02:00:00,NA,57,NA,NA,1100,NA
2015-06-25 03:00:00,NA,55,NA,NA,1100,NA
2015-06-25 04:00:00,NA,53,NA,NA,1000,NA
2015-06-25 05:00:00,NA,51,21,12,1000,3
2015-06-25 06:00:00,NA,53,NA,NA,1000,NA
2015-06-25 07:00:00,NA,49,29,11,1000,3
2015-06-25 08:00:00,NA,51,45,11,800,4
2015-06-25 09:00:00,NA,45,49,10,800,4
2015-06-25 10:00:00,NA,41,50,11,800,3
2015-06-25 11:00:00,NA,37,52,8,800,3
2015-06-25 12:00:00,NA,29,53,8,800,4
2015-06-25 13:00:00,NA,23,52,10,800,4
2015-06-25 14:00:00,NA,29,54,10,900,5
2015-06-25 15:00:00,NA,31,52,15,1000,7
2015-06-25 16:00:00,NA,39,49,18,1100,8
2015-06-25 17:00:00,NA,37,44,22,1000,5
2015-06-25 18:00:00,NA,41,40,21,900,3
2015-06-25 19:00:00,NA,41,44,16,800,3
2015-06-25 20:00:00,NA,27,44,10,800,3
2015-06-25 21:00:00,NA,23,45,9,800,3
2015-06-25 22:00:00,NA,21,44,9,800,3
2015-06-25 23:00:00,NA,11,39,9,800,3
2015-06-26 00:00:00,NA,9,35,10,800,3
2015-06-26 01:00:00,NA,5,34,7,800,3
2015-06-26 02:00:00,NA,1,32,7,800,3
2015-06-26 03:00:00,NA,2,30,9,800,3
2015-06-26 04:00:00,NA,3,28,10,900,3
2015-06-26 05:00:00,NA,5,33,10,800,2
2015-06-26 06:00:00,NA,5,37,11,800,3
2015-06-26 07:00:00,NA,7,34,12,800,3
2015-06-26 08:00:00,NA,7,28,19,900,3
2015-06-26 09:00:00,NA,7,21,28,900,3
2015-06-26 10:00:00,NA,9,31,14,800,3
2015-06-26 11:00:00,NA,7,36,11,800,3
2015-06-26 12:00:00,NA,3,38,8,800,3
2015-06-26 13:00:00,NA,7,43,10,800,3
2015-06-26 14:00:00,NA,7,46,12,800,3
2015-06-26 15:00:00,NA,7,49,12,800,3
2015-06-26 16:00:00,NA,11,56,12,800,3
2015-06-26 17:00:00,NA,11,57,14,800,3
2015-06-26 18:00:00,NA,17,56,11,800,3
2015-06-26 19:00:00,NA,19,49,13,800,3
2015-06-26 20:00:00,NA,13,44,11,800,3
2015-06-26 21:00:00,NA,11,43,10,800,3
2015-06-26 22:00:00,NA,13,37,17,800,3
2015-06-26 23:00:00,NA,17,38,10,700,4
2015-06-27 00:00:00,NA,17,32,15,800,4
2015-06-27 01:00:00,NA,21,23,12,800,4
2015-06-27 02:00:00,NA,17,24,14,800,3
2015-06-27 03:00:00,NA,19,21,13,800,3
2015-06-27 04:00:00,NA,21,13,15,800,3
2015-06-27 05:00:00,NA,19,8,15,800,3
2015-06-27 06:00:00,NA,23,9,13,800,3
2015-06-27 07:00:00,NA,17,14,16,800,3
2015-06-27 08:00:00,NA,19,24,15,800,3
2015-06-27 09:00:00,NA,23,23,23,800,3
2015-06-27 10:00:00,NA,23,28,20,800,3
2015-06-27 11:00:00,NA,29,31,18,800,4
2015-06-27 12:00:00,NA,25,35,17,800,3
2015-06-27 13:00:00,NA,15,37,16,800,3
2015-06-27 14:00:00,NA,11,41,14,700,3
2015-06-27 15:00:00,NA,5,50,11,700,2
2015-06-27 16:00:00,NA,1,50,8,700,2
2015-06-27 17:00:00,NA,3,43,9,700,3
2015-06-27 18:00:00,NA,5,43,11,700,2
2015-06-27 19:00:00,NA,5,42,10,700,2
2015-06-27 20:00:00,NA,5,42,11,700,2
2015-06-27 21:00:00,NA,7,42,11,700,2
2015-06-27 22:00:00,NA,7,45,9,700,3
2015-06-27 23:00:00,NA,9,45,7,700,2
2015-06-28 00:00:00,NA,9,48,6,700,2
2015-06-28 01:00:00,NA,7,42,6,700,2
2015-06-28 02:00:00,NA,5,39,6,700,2
2015-06-28 03:00:00,NA,7,38,5,700,2
2015-06-28 04:00:00,NA,9,29,6,700,2
2015-06-28 05:00:00,NA,11,26,5,700,2
2015-06-28 06:00:00,NA,11,26,8,700,2
2015-06-28 07:00:00,NA,13,32,6,700,3
2015-06-28 08:00:00,NA,13,40,8,700,2
2015-06-28 09:00:00,NA,13,45,4,700,2
2015-06-28 10:00:00,NA,9,50,6,700,2
2015-06-28 11:00:00,NA,15,53,5,700,2
2015-06-28 12:00:00,NA,5,54,4,700,2
2015-06-28 13:00:00,NA,7,55,6,700,2
2015-06-28 14:00:00,NA,9,56,5,700,2
2015-06-28 15:00:00,NA,17,56,5,700,3
2015-06-28 16:00:00,NA,17,57,6,700,2
2015-06-28 17:00:00,NA,11,56,7,700,3
2015-06-28 18:00:00,NA,11,51,8,700,3
2015-06-28 19:00:00,NA,15,50,9,700,3
2015-06-28 20:00:00,NA,13,53,9,700,3
2015-06-28 21:00:00,NA,15,48,11,700,3
2015-06-28 22:00:00,NA,17,46,9,700,3
2015-06-28 23:00:00,NA,13,44,10,700,3
2015-06-29 00:00:00,NA,17,42,8,700,3
2015-06-29 01:00:00,NA,17,41,7,700,3
2015-06-29 02:00:00,NA,17,40,6,700,3
2015-06-29 03:00:00,NA,15,34,7,700,3
2015-06-29 04:00:00,NA,21,33,7,700,2
2015-06-29 05:00:00,NA,23,28,11,700,3
2015-06-29 06:00:00,NA,21,21,15,700,3
2015-06-29 07:00:00,NA,23,28,15,700,3
2015-06-29 08:00:00,NA,27,30,19,700,2
2015-06-29 09:00:00,NA,29,37,12,700,3
2015-06-29 10:00:00,NA,31,47,9,700,3
2015-06-29 11:00:00,NA,35,51,8,700,2
2015-06-29 12:00:00,NA,27,57,9,800,2
2015-06-29 13:00:00,NA,21,64,16,800,3
2015-06-29 14:00:00,NA,35,61,16,800,3
2015-06-29 15:00:00,NA,23,51,15,800,3
2015-06-29 16:00:00,NA,21,52,16,800,3
2015-06-29 17:00:00,NA,19,60,23,1000,5
2015-06-29 18:00:00,NA,33,73,21,1200,9
2015-06-29 19:00:00,NA,35,63,21,1000,7
2015-06-29 20:00:00,NA,25,42,18,900,4
2015-06-29 21:00:00,NA,33,34,12,800,3
2015-06-29 22:00:00,NA,39,32,13,800,3
2015-06-29 23:00:00,NA,41,32,14,800,3
2015-06-30 00:00:00,NA,41,33,9,800,3
2015-06-30 01:00:00,NA,37,37,8,700,3
2015-06-30 02:00:00,NA,31,38,7,700,3
2015-06-30 03:00:00,NA,31,33,9,700,3
2015-06-30 04:00:00,NA,35,34,8,700,3
2015-06-30 05:00:00,NA,27,33,9,700,3
2015-06-30 06:00:00,NA,21,28,13,700,3
2015-06-30 07:00:00,NA,21,27,16,700,3
2015-06-30 08:00:00,NA,23,28,16,700,3
2015-06-30 09:00:00,NA,29,31,12,800,3
2015-06-30 10:00:00,NA,31,28,17,800,4
2015-06-30 11:00:00,NA,23,43,11,700,3
2015-06-30 12:00:00,NA,11,47,10,600,3
2015-06-30 13:00:00,NA,9,46,8,700,3
2015-06-30 14:00:00,NA,7,45,9,700,3
2015-06-30 15:00:00,NA,5,43,8,700,3
2015-06-30 16:00:00,NA,5,41,10,700,3
2015-06-30 17:00:00,NA,7,38,11,700,3
2015-06-30 18:00:00,NA,5,40,9,700,3
2015-06-30 19:00:00,NA,5,37,11,700,2
2015-06-30 20:00:00,NA,5,37,9,700,3
2015-06-30 21:00:00,NA,5,36,8,700,3
2015-06-30 22:00:00,NA,5,35,7,700,3
2015-06-30 23:00:00,NA,5,32,9,800,3
