date,site,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis
2014-06-19 23:00,156,21.1,71,998.7,2.1,50,0,NA,NA,5,NA,900
2014-06-20 0:00,156,20.7,75,998.5,2.5,50,0,NA,NA,NA,NA,NA
2014-06-20 1:00,156,20.4,76,998.8,1.7,20,0,NA,NA,NA,NA,NA
2014-06-20 2:00,156,19.9,78,999.3,0,0,0,NA,NA,3,NA,600
2014-06-20 3:00,156,19.7,80,999.3,0.3,360,0,NA,NA,3,NA,600
2014-06-20 4:00,156,19.3,82,999.1,1.3,70,0,NA,NA,3,NA,600
2014-06-20 5:00,156,19.3,82,999.3,0.8,20,11.1,NA,NA,4,NA,700
2014-06-20 6:00,156,20.6,77,999.7,0.9,70,91.7,NA,NA,3,NA,800
2014-06-20 7:00,156,21.8,72,999.8,0.7,90,247.2,NA,NA,7,NA,700
2014-06-20 8:00,156,24.1,65,999.8,0.6,140,380.6,NA,NA,7,NA,700
2014-06-20 9:00,156,26.1,57,999.3,0.9,250,502.8,NA,NA,7,NA,700
2014-06-20 10:00,156,28.1,53,999.2,1.4,70,650,NA,NA,7,10,800
2014-06-20 11:00,156,27.9,53,999.2,5,200,602.8,NA,NA,8,10,700
2014-06-20 12:00,156,27.1,57,999.3,4.1,200,502.8,NA,NA,8,NA,700
2014-06-20 13:00,156,26.6,51,999.7,4.6,200,344.4,NA,NA,9,NA,1100
2014-06-20 14:00,156,26.6,50,999.1,4,200,355.6,NA,NA,9,NA,2000
2014-06-20 15:00,156,26.3,55,999.1,4.5,200,297.2,NA,NA,8,10,2000
2014-06-20 16:00,156,26.3,56,999.1,6.1,200,377.8,NA,NA,8,10,2000
2014-06-20 17:00,156,25.3,59,999.2,4.9,180,311.1,NA,NA,7,10,2000
2014-06-20 18:00,156,24.6,59,999,3.2,180,127.8,NA,NA,NA,NA,NA
2014-06-20 19:00,156,23.5,63,999.1,1.3,70,22.2,NA,NA,NA,NA,NA
2014-06-20 20:00,156,23.7,64,999.8,1.5,200,0,NA,NA,7,10,1600
2014-06-20 21:00,156,23.3,67,1000.7,1.3,90,0,NA,NA,NA,NA,NA
2014-06-20 22:00,156,23,69,1000.4,1.8,70,0,NA,NA,NA,NA,NA
2014-06-20 23:00,156,23.2,68,999.9,1.2,70,0,NA,NA,8,10,1400
2014-06-21 0:00,156,21.9,72,999.6,1.5,70,0,NA,NA,NA,NA,NA
2014-06-21 1:00,156,22.5,69,999.5,1.7,70,0,NA,NA,NA,NA,NA
2014-06-21 2:00,156,22,72,999.5,1.1,70,0,NA,NA,8,10,1400
2014-06-21 3:00,156,21.5,75,999.7,1.4,50,0,NA,NA,8,10,1400
2014-06-21 4:00,156,21.4,76,999.2,3.7,70,0,NA,NA,10,10,1300
2014-06-21 5:00,156,21.2,77,999,3.4,70,8.3,NA,NA,10,10,1200
2014-06-21 6:00,156,22,74,999.1,3.1,70,69.4,NA,NA,10,28,1200
2014-06-21 7:00,156,23.2,70,999.3,3.8,70,188.9,NA,NA,10,28,1200
2014-06-21 8:00,156,25.2,63,998.8,4,70,436.1,NA,NA,9,NA,1200
2014-06-21 9:00,156,25,62,999.2,2.4,50,327.8,NA,NA,10,10,1500
2014-06-21 10:00,156,24.3,63,999.5,2.2,70,122.2,NA,NA,10,10,1500
2014-06-21 11:00,156,23.7,72,999.2,1.7,90,100,0,NA,10,8,1300
2014-06-21 12:00,156,23.7,70,998.9,1.6,70,141.7,0,NA,10,10,1500
2014-06-21 13:00,156,23.7,72,998.8,1.2,70,183.3,0,NA,10,8,1500
2014-06-21 14:00,156,23.3,73,998.7,2.2,70,144.4,0,NA,10,8,1500
2014-06-21 15:00,156,21.9,79,998.1,2.1,90,88.9,0.5,NA,10,8,1500
2014-06-21 16:00,156,22.1,82,997.5,2.2,50,108.3,0,NA,10,8,1500
2014-06-21 17:00,156,21.9,84,997.9,1.9,70,66.7,0,NA,10,8,1300
2014-06-21 18:00,156,21.5,85,998.3,1.1,70,44.4,0.5,NA,10,10,1300
2014-06-21 19:00,156,21.6,82,998.6,1.5,50,0,NA,NA,NA,NA,NA
2014-06-21 20:00,156,21.2,82,998.7,1.5,90,0,NA,NA,10,10,1200
2014-06-21 21:00,156,21.4,85,999.1,1.4,50,0,NA,NA,NA,NA,NA
2014-06-21 22:00,156,21,82,999.2,0.8,70,0,NA,NA,NA,NA,NA
2014-06-21 23:00,156,20.8,83,999.1,1.5,50,0,NA,NA,10,10,1200
2014-06-22 0:00,156,20.8,84,999.2,0.8,90,0,NA,NA,NA,NA,NA
2014-06-22 1:00,156,20.5,83,998.7,1.3,70,0,NA,NA,NA,NA,NA
2014-06-22 2:00,156,20.2,83,998.5,1.1,50,0,NA,NA,10,10,1400
2014-06-22 3:00,156,20.2,83,998.5,1.1,90,0,NA,NA,9,10,1500
2014-06-22 4:00,156,20.3,79,998.7,0.8,70,0,NA,NA,9,10,1800
2014-06-22 5:00,156,20.1,78,999,0.2,360,8.3,NA,NA,8,10,1800
2014-06-22 6:00,156,21.1,80,999.5,0.1,360,75,NA,NA,7,10,1400
2014-06-22 7:00,156,21.8,72,1000,0.8,50,113.9,NA,NA,9,10,1500
2014-06-22 8:00,156,23,67,999.8,0.6,70,225,NA,NA,10,10,1500
2014-06-22 9:00,156,24.5,63,999.6,1.4,230,397.2,NA,NA,8,NA,1500
2014-06-22 10:00,156,24.4,65,999.2,1.6,270,380.6,NA,NA,9,NA,1500
2014-06-22 11:00,156,25.6,60,998.9,0.8,340,472.2,NA,NA,9,NA,1500
2014-06-22 12:00,156,26.3,58,998.8,1.6,230,477.8,NA,NA,9,10,1500
2014-06-22 13:00,156,25.9,59,998.4,1.6,230,341.7,NA,NA,10,10,1500
2014-06-22 14:00,156,26,65,998.4,1.6,290,250,NA,NA,10,10,1200
2014-06-22 15:00,156,27,60,998.1,2.6,270,411.1,NA,NA,8,10,1200
2014-06-22 16:00,156,26.6,58,997.9,2.9,250,436.1,NA,NA,7,10,1200
2014-06-22 17:00,156,25.8,61,998,2.5,270,225,NA,NA,9,10,1200
2014-06-22 18:00,156,24.2,68,998.5,2.8,250,69.4,NA,NA,NA,NA,NA
2014-06-22 19:00,156,23.1,73,999,2.9,250,8.3,NA,NA,NA,NA,NA
2014-06-22 20:00,156,22.3,76,999.8,3.4,230,0,NA,NA,10,10,700
2014-06-22 21:00,156,21.7,78,1000.5,3,200,0,NA,NA,NA,NA,NA
2014-06-22 22:00,156,21.1,81,1000.6,2.9,230,0,NA,NA,NA,NA,NA
2014-06-22 23:00,156,21,81,1000.7,2,200,0,NA,NA,9,10,700
2014-06-23 0:00,156,20.7,81,1000,2.7,200,0,NA,NA,NA,NA,NA
2014-06-23 1:00,156,20.3,83,999.8,2.4,230,0,NA,NA,NA,NA,NA
2014-06-23 2:00,156,20.3,85,999.5,1.7,200,0,0,NA,9,10,600
2014-06-23 3:00,156,20.2,86,999.4,1.4,230,0,NA,NA,9,10,600
2014-06-23 4:00,156,20.3,86,999.9,1.8,230,0,NA,NA,9,10,500
2014-06-23 5:00,156,20.5,86,999.8,1.1,200,2.8,NA,NA,8,10,500
2014-06-23 6:00,156,21.4,83,1000.2,1,230,75,NA,NA,7,10,500
2014-06-23 7:00,156,21.5,81,1000.1,2.1,250,183.3,NA,NA,8,10,500
2014-06-23 8:00,156,23.1,73,1000.1,3.1,27,166.7,NA,NA,9,10,700
2014-06-23 9:00,156,24,70,999.5,2.2,230,258.3,NA,NA,8,10,900
2014-06-23 10:00,156,24.3,69,999.5,2.8,250,400,NA,NA,9,10,1100
2014-06-23 11:00,156,23.8,71,999.2,1.5,290,322.2,0.2,NA,9,9,1500
2014-06-23 12:00,156,24.1,80,998.8,0.7,140,308.3,2.3,NA,8,10,1500
2014-06-23 13:00,156,24.7,72,998.1,1.2,20,591.7,NA,NA,8,10,1500
2014-06-23 14:00,156,23.8,73,997.6,1.6,360,269.4,0,NA,8,9,1700
2014-06-23 15:00,156,25.3,64,997,1.6,270,266.7,0,NA,8,10,1700
2014-06-23 16:00,156,25,60,996.8,3.6,270,388.9,NA,NA,8,10,2000
2014-06-23 17:00,156,22.6,78,997.1,3,270,138.9,0.5,NA,8,10,1700
2014-06-23 18:00,156,23.6,70,997.3,1.9,270,125,0,NA,8,10,1700
2014-06-23 19:00,156,22.7,70,998,2,270,25,NA,NA,NA,NA,NA
2014-06-23 20:00,156,22.3,73,998.4,0.5,270,0,NA,NA,8,10,1500
2014-06-23 21:00,156,21.8,75,999.1,1.6,320,0,NA,NA,NA,NA,NA
2014-06-23 22:00,156,21.2,78,999.4,1.2,250,0,NA,NA,NA,NA,NA
2014-06-23 23:00,156,21,80,999.2,1.8,250,0,NA,NA,7,10,1300
2014-06-24 0:00,156,20.2,87,999.2,2.5,230,0,1,NA,8,9,600
2014-06-24 1:00,156,19.7,90,999,1.6,230,0,2.5,NA,9,9,800
2014-06-24 2:00,156,20.1,90,998.4,0.9,230,0,0,NA,9,10,400
2014-06-24 3:00,156,20.1,90,998.3,2.2,250,0,0.5,NA,7,10,400
2014-06-24 4:00,156,19.8,90,998.6,2.5,230,0,0,NA,8,10,400
2014-06-24 5:00,156,19.8,90,998.5,2.3,230,0,NA,NA,9,10,400
2014-06-24 6:00,156,20,90,998.7,3.6,200,25,NA,NA,8,10,600
2014-06-24 7:00,156,20.4,89,999.2,2.6,230,58.3,0,NA,9,10,600
2014-06-24 8:00,156,21.7,85,999.5,1.7,250,133.3,NA,NA,9,10,1100
2014-06-24 9:00,156,23.1,75,999.4,1.5,250,375,NA,NA,8,10,1300
2014-06-24 10:00,156,25.6,69,999.1,3.5,230,541.7,NA,NA,8,10,1300
2014-06-24 11:00,156,24.2,68,999.1,4,230,480.6,NA,NA,9,10,1300
2014-06-24 12:00,156,26.4,58,998.8,4,250,580.6,NA,NA,7,10,1500
2014-06-24 13:00,156,26.2,54,998.1,2.5,270,483.3,NA,NA,8,10,1800
2014-06-24 14:00,156,28.1,46,997.7,1.5,320,600,NA,NA,7,10,2000
2014-06-24 15:00,156,27.9,42,997.7,3.4,270,650,NA,NA,6,10,2000
2014-06-24 16:00,156,27.4,45,997.7,3.7,270,475,NA,NA,6,10,2000
2014-06-24 17:00,156,26.8,45,997.8,1.4,270,338.9,NA,NA,3,10,2000
2014-06-24 18:00,156,24.8,57,998.1,1.7,320,147.2,NA,NA,NA,NA,NA
2014-06-24 19:00,156,23.5,62,998.9,1,360,19.4,NA,NA,NA,NA,NA
2014-06-24 20:00,156,22.8,66,999.4,1.3,320,0,NA,NA,0,NA,1500
2014-06-24 21:00,156,22.1,72,1000.2,1.5,290,0,NA,NA,NA,NA,NA
2014-06-24 22:00,156,21.5,74,1000.5,1.3,320,0,NA,NA,NA,NA,NA
2014-06-24 23:00,156,20.5,79,1000.6,0.2,360,0,NA,NA,0,NA,1200
2014-06-25 0:00,156,20.4,81,1000.7,0.7,290,0,NA,NA,NA,NA,NA
2014-06-25 1:00,156,19.6,83,1000.8,0.8,200,0,NA,NA,NA,NA,NA
2014-06-25 2:00,156,19.4,85,1000.5,0.8,180,0,NA,NA,3,NA,800
2014-06-25 3:00,156,19,87,1000.7,0.6,20,0,NA,NA,3,NA,800
2014-06-25 4:00,156,18.6,89,1000.7,0,0,0,NA,NA,5,NA,600
2014-06-25 5:00,156,19,88,1001,0.6,50,11.1,NA,NA,5,NA,600
2014-06-25 6:00,156,20.1,83,1001.2,1.2,230,97.2,NA,NA,7,10,600
2014-06-25 7:00,156,20.7,79,1001.2,0.6,250,138.9,NA,NA,7,10,800
2014-06-25 8:00,156,22.7,70,1001.2,0.8,50,416.7,NA,NA,7,10,1100
2014-06-25 9:00,156,23.7,67,1000.8,0.8,270,463.9,NA,NA,8,10,1100
2014-06-25 10:00,156,25.9,56,1000.6,0.9,20,622.2,NA,NA,7,10,1400
2014-06-25 11:00,156,26.4,51,1000.4,1,340,775,NA,NA,7,10,1500
2014-06-25 12:00,156,27.5,48,1000.2,2.2,230,722.2,NA,NA,8,10,1300
2014-06-25 13:00,156,28.1,42,1000.1,1.9,250,622.2,NA,NA,8,10,1500
2014-06-25 14:00,156,27.6,45,999.7,2.4,250,500,NA,NA,8,10,2000
2014-06-25 15:00,156,27,50,999.3,2.4,250,322.2,NA,NA,8,10,2000
2014-06-25 16:00,156,26.5,56,999.2,1.5,270,255.6,NA,NA,8,10,1400
2014-06-25 17:00,156,25.5,61,999.5,2.7,270,108.3,NA,NA,10,10,1300
2014-06-25 18:00,156,24.5,64,1000,3.7,270,88.9,NA,NA,NA,NA,NA
2014-06-25 19:00,156,23.2,69,1000.5,2.8,270,5.6,NA,NA,NA,NA,NA
2014-06-25 20:00,156,22.8,68,1001.2,3.5,270,0,NA,NA,8,10,900
2014-06-25 21:00,156,22.2,74,1001.3,1.4,270,0,NA,NA,NA,NA,NA
2014-06-25 22:00,156,21.8,76,1001.1,1.8,50,0,NA,NA,NA,NA,NA
2014-06-25 23:00,156,21.7,77,1001.2,1.2,270,0,NA,NA,9,NA,500
2014-06-26 0:00,156,21.3,79,1001.2,1,200,0,NA,NA,NA,NA,NA
2014-06-26 1:00,156,20.9,80,1001.1,0.8,230,0,NA,NA,NA,NA,NA
2014-06-26 2:00,156,20.5,83,1000.6,0.2,360,0,NA,NA,8,NA,500
2014-06-26 3:00,156,20.7,83,1000.6,0.7,290,0,NA,NA,5,NA,500
2014-06-26 4:00,156,20.3,85,1000.2,0,0,0,NA,NA,6,NA,500
2014-06-26 5:00,156,20.1,87,1000.5,0.2,360,5.6,NA,NA,6,NA,500
2014-06-26 6:00,156,20.4,85,1000.7,0.9,320,63.9,NA,NA,6,NA,500
2014-06-26 7:00,156,21.5,80,1000.8,1.1,250,202.8,NA,NA,7,10,500
2014-06-26 8:00,156,24,72,1000.3,1.3,50,422.2,NA,NA,6,10,600
2014-06-26 9:00,156,24.5,64,999.9,1,20,602.8,NA,NA,7,10,700
2014-06-26 10:00,156,25.6,60,999.7,1.3,270,541.7,NA,NA,7,10,900
2014-06-26 11:00,156,27,56,999.3,1.9,200,491.7,NA,NA,8,10,800
2014-06-26 12:00,156,27.6,54,999.1,1.6,290,422.2,NA,NA,7,10,1100
2014-06-26 13:00,156,28.6,50,998.5,1.6,230,561.1,NA,NA,8,10,1100
2014-06-26 14:00,156,29.4,45,997.9,2.8,230,550,NA,NA,8,10,1600
2014-06-26 15:00,156,28.9,47,997.7,1.9,270,383.3,NA,NA,8,10,1600
2014-06-26 16:00,156,27.7,54,997.7,4.9,230,183.3,NA,NA,7,10,1300
2014-06-26 17:00,156,26.3,61,997.8,4.3,250,211.1,NA,NA,6,10,1200
2014-06-26 18:00,156,25.4,64,998.2,3.2,270,44.4,NA,NA,NA,NA,NA
2014-06-26 19:00,156,24.4,67,998.7,2,290,8.3,NA,NA,NA,NA,NA
2014-06-26 20:00,156,24,68,999.1,0.7,200,0,0,NA,8,9,900
2014-06-26 21:00,156,23.5,68,999.6,1.4,340,0,0,NA,6,10,700
2014-06-26 22:00,156,22.6,71,999.5,0.3,360,0,NA,NA,NA,NA,NA
2014-06-26 23:00,156,22.1,74,999.3,0.5,20,0,NA,NA,6,NA,700
2014-06-27 0:00,156,21.6,75,999,0.5,20,0,NA,NA,NA,NA,NA
2014-06-27 1:00,156,21.8,74,998.5,1,270,0,NA,NA,NA,NA,NA
2014-06-27 2:00,156,21,80,997.9,0,0,0,NA,NA,0,NA,600
2014-06-27 3:00,156,20.7,80,997.8,1,50,0,NA,NA,0,NA,600
2014-06-27 4:00,156,20.7,81,997.7,0.3,360,0,NA,NA,0,NA,600
2014-06-27 5:00,156,20.4,83,997.7,0.1,360,13.9,NA,NA,5,NA,600
2014-06-27 6:00,156,21.3,80,997.8,0.5,70,97.2,NA,NA,6,NA,600
2014-06-27 7:00,156,23.7,72,997.6,0.8,20,252.8,NA,NA,5,NA,900
2014-06-27 8:00,156,25.3,57,997.4,2.1,20,441.7,NA,NA,4,NA,1200
2014-06-27 9:00,156,26.9,50,997.1,1.5,70,663.9,NA,NA,2,NA,1400
2014-06-27 10:00,156,28.4,44,996.9,3.6,50,766.7,NA,NA,0,NA,1500
2014-06-27 11:00,156,30.1,41,996.6,3.3,20,838.9,NA,NA,3,10,1500
2014-06-27 12:00,156,30.4,38,996,2.3,70,922.2,NA,NA,4,10,1800
2014-06-27 13:00,156,30.9,41,995.4,1.9,360,586.1,NA,NA,5,10,1500
2014-06-27 14:00,156,30.4,41,994.8,1.8,20,677.8,NA,NA,5,10,1400
2014-06-27 15:00,156,31.2,44,994.4,2.3,360,486.1,NA,NA,5,10,1200
2014-06-27 16:00,156,29.9,44,994.3,2.2,340,466.7,NA,NA,5,10,1400
2014-06-27 17:00,156,28.9,46,994.5,1.7,340,291.7,NA,NA,5,NA,1500
2014-06-27 18:00,156,27.5,50,995.1,1.7,360,141.7,NA,NA,NA,NA,NA
2014-06-27 19:00,156,25.2,55,995.6,2,320,25,NA,NA,NA,NA,NA
2014-06-27 20:00,156,24,60,996.4,1.7,320,0,NA,NA,4,NA,2000
2014-06-27 21:00,156,23.1,63,997.2,1.4,360,0,NA,NA,NA,NA,NA
2014-06-27 22:00,156,22.6,68,997.3,0.8,360,0,NA,NA,NA,NA,NA
2014-06-27 23:00,156,21.7,75,997.2,1.1,50,0,NA,NA,5,NA,1600
2014-06-28 0:00,156,21.7,75,996.9,0.7,20,0,NA,NA,NA,NA,NA
2014-06-28 1:00,156,21.5,76,996.7,1.8,20,0,NA,NA,NA,NA,NA
2014-06-28 2:00,156,21.3,76,996.2,0.1,360,0,NA,NA,7,10,1500
2014-06-28 3:00,156,22,73,996,0.9,250,0,NA,NA,8,10,1500
2014-06-28 4:00,156,21.7,77,996,0.9,250,0,NA,NA,7,10,1200
2014-06-28 5:00,156,21.6,79,996.1,1.3,230,2.8,NA,NA,10,10,1200
2014-06-28 6:00,156,22.1,79,996.4,1.5,270,33.3,NA,NA,8,10,1100
2014-06-28 7:00,156,23.4,76,996.4,1,250,208.3,NA,NA,7,10,1100
2014-06-28 8:00,156,24.9,69,996.5,1.2,250,333.3,NA,NA,8,10,1100
2014-06-28 9:00,156,25.1,63,996.2,2.4,290,369.4,NA,NA,7,10,1200
2014-06-28 10:00,156,27.2,49,995.9,1.7,270,786.1,NA,NA,6,9,1400
2014-06-28 11:00,156,27.2,50,995.7,1.6,340,625,NA,NA,6,9,2000
2014-06-28 12:00,156,28.4,43,995.1,2.3,320,736.1,NA,NA,8,9,2000
2014-06-28 13:00,156,28,44,994.9,1.9,320,763.9,NA,NA,7,9,2000
2014-06-28 14:00,156,28.6,43,994.7,2,340,758.3,NA,NA,5,9,2300
2014-06-28 15:00,156,29.6,36,994.5,2.7,320,680.6,NA,NA,5,9,2300
2014-06-28 16:00,156,28.5,42,994.5,2.7,340,494.4,NA,NA,4,10,2300
2014-06-28 17:00,156,27.8,48,994.9,2.9,290,333.3,NA,NA,4,10,2300
2014-06-28 18:00,156,25.6,54,995.7,2.5,270,150,NA,NA,NA,NA,NA
2014-06-28 19:00,156,23.8,67,996.4,2.6,270,19.4,NA,NA,NA,NA,NA
2014-06-28 20:00,156,23.1,72,997,1.4,270,0,NA,NA,4,10,2000
2014-06-28 21:00,156,22.6,75,997.6,2.1,250,0,NA,NA,NA,NA,NA
2014-06-28 22:00,156,22.4,74,997.8,1.9,270,0,NA,NA,NA,NA,NA
2014-06-28 23:00,156,21.8,77,998,2.1,230,0,NA,NA,0,NA,2000
2014-06-29 0:00,156,21.4,80,997.8,2.1,230,0,NA,NA,NA,NA,NA
2014-06-29 1:00,156,20.8,82,997.5,1,160,0,NA,NA,NA,NA,NA
2014-06-29 2:00,156,21,79,997,0.6,200,0,NA,NA,0,NA,2000
2014-06-29 3:00,156,20.6,85,997,2.1,230,0,NA,NA,0,NA,2000
2014-06-29 4:00,156,20.5,85,997.4,1.2,230,0,NA,NA,4,10,1400
2014-06-29 5:00,156,20.7,85,997.6,2.9,230,2.8,NA,NA,5,10,1400
2014-06-29 6:00,156,21.2,83,997.8,3.1,230,72.2,NA,NA,7,10,1200
2014-06-29 7:00,156,21.9,80,997.9,2.8,230,125,NA,NA,7,10,1200
2014-06-29 8:00,156,23.6,74,998,2.6,230,208.3,NA,NA,5,10,1500
2014-06-29 9:00,156,24.8,67,997.8,2.4,230,441.7,NA,NA,6,10,1800
2014-06-29 10:00,156,27.4,57,997.5,1.7,230,588.9,NA,NA,5,10,1800
2014-06-29 11:00,156,27.2,51,997.4,3.7,230,575,NA,NA,5,10,2000
2014-06-29 12:00,156,27.7,50,997,3.2,250,622.2,NA,NA,5,10,2000
2014-06-29 13:00,156,26.9,53,997,4.5,230,227.8,NA,NA,7,10,2000
2014-06-29 14:00,156,28.9,44,996.8,3,270,522.2,NA,NA,5,10,2000
2014-06-29 15:00,156,28.9,43,996.6,1.8,290,652.8,NA,NA,4,10,2000
2014-06-29 16:00,156,28.9,41,996.6,3.2,270,530.6,NA,NA,4,10,2000
2014-06-29 17:00,156,27.7,44,996.8,3.4,270,255.6,NA,NA,4,10,2000
2014-06-29 18:00,156,26,54,997.5,1.6,320,91.7,NA,NA,NA,NA,NA
2014-06-29 19:00,156,24.8,61,997.8,1.4,290,13.9,NA,NA,NA,NA,NA
2014-06-29 20:00,156,24.1,62,998.5,1.1,290,0,NA,NA,6,NA,2000
2014-06-29 21:00,156,23.3,65,999,0.5,320,0,NA,NA,NA,NA,NA
2014-06-29 22:00,156,22.9,70,999.1,0.4,360,0,NA,NA,NA,NA,NA
2014-06-29 23:00,156,22.7,72,999.3,0,0,0,NA,NA,7,NA,2000
2014-06-30 0:00,156,22,75,999.4,1.3,270,0,NA,NA,NA,NA,NA
2014-06-30 1:00,156,21.6,79,999.3,0,0,0,NA,NA,NA,NA,NA
2014-06-30 2:00,156,21,81,999.5,0.4,360,0,NA,NA,7,NA,1500
2014-06-30 3:00,156,21,81,999.9,1.1,200,0,NA,NA,7,NA,1800
2014-06-30 4:00,156,20.8,83,1000.3,0.8,250,0,NA,NA,8,NA,1200
2014-06-30 5:00,156,20.8,84,1000.8,0.1,360,8.3,NA,NA,7,30,1200
2014-06-30 6:00,156,21.9,81,1001,0.7,270,97.2,NA,NA,7,30,1100
2014-06-30 7:00,156,23.2,74,1001.4,0.8,270,227.8,NA,NA,7,10,1500
2014-06-30 8:00,156,24.4,64,1001.3,1.6,50,413.9,NA,NA,6,10,1500
2014-06-30 9:00,156,25.4,59,1001.2,1.6,360,530.6,NA,NA,7,10,1500
2014-06-30 10:00,156,26.6,52,1000.9,2.3,50,597.2,NA,NA,7,10,1800
2014-06-30 11:00,156,28.4,49,1000.6,1.3,20,683.3,NA,NA,7,10,2000
2014-06-30 12:00,156,29.4,43,1000.4,1.7,270,850,NA,NA,6,10,2000
2014-06-30 13:00,156,29.3,45,1000,1.4,270,602.8,NA,NA,6,10,2000
2014-06-30 14:00,156,29.4,46,999.8,1.8,290,619.4,NA,NA,4,10,2000
2014-06-30 15:00,156,29.3,41,999.5,2.3,320,397.2,NA,NA,4,10,2500
2014-06-30 16:00,156,30.2,39,999.4,1.7,320,397.2,NA,NA,3,10,2500
2014-06-30 17:00,156,29.4,40,999.5,3.1,270,341.7,NA,NA,1,10,2500
2014-06-30 18:00,156,27.7,51,999.9,2.6,270,150,NA,NA,NA,NA,NA
2014-06-30 19:00,156,25.9,58,1000.6,2.2,290,22.2,NA,NA,NA,NA,NA
2014-06-30 20:00,156,24.8,62,1001.4,2.1,270,0,NA,NA,3,10,2000
2014-06-30 21:00,156,23.8,69,1002.4,3.1,270,0,NA,NA,NA,NA,NA
2014-06-30 22:00,156,23.1,71,1002.6,0.5,320,0,NA,NA,NA,NA,NA
2014-06-30 23:00,156,22.7,73,1002.8,1.2,250,0,NA,NA,3,10,2000
2014-07-01 0:00,156,22.3,76,1002.6,1,50,0,NA,NA,NA,NA,NA
2014-07-01 1:00,156,21.7,80,1002.4,1.1,250,0,NA,NA,NA,NA,NA
2014-07-01 2:00,156,21.3,81,1002.2,0.9,180,0,NA,NA,3,NA,1200
2014-07-01 3:00,156,20.8,82,1002.4,0.8,50,0,NA,NA,4,NA,1200
2014-07-01 4:00,156,20.3,85,1003,1.3,250,0,NA,NA,2,10,800
2014-07-01 5:00,156,20.5,87,1003.1,0.5,270,11.1,NA,NA,4,10,800
2014-07-01 6:00,156,21.3,82,1003.4,0.2,360,119.4,NA,NA,3,10,900
2014-07-01 7:00,156,22.5,78,1003.5,1.2,230,291.7,NA,NA,4,NA,900
2014-07-01 8:00,156,24.2,68,1003.4,1.5,250,425,NA,NA,3,10,900
2014-07-01 9:00,156,26.4,62,1003.2,1.8,200,611.1,NA,NA,0,NA,1100
2014-07-01 10:00,156,28.5,52,1002.8,1.1,320,702.8,NA,NA,5,NA,1100
2014-07-01 11:00,156,29.7,49,1002.5,1.2,270,750,NA,NA,7,NA,1100
2014-07-01 12:00,156,30.7,43,1001.7,2.4,250,705.6,NA,NA,7,NA,800
2014-07-01 13:00,156,31,42,1001.4,2.5,230,763.9,NA,NA,7,NA,700
2014-07-01 14:00,156,31.1,46,1001.2,3.4,250,666.7,NA,NA,8,10,500
2014-07-01 15:00,156,29.6,57,1001,4.4,250,458.3,NA,NA,7,10,500
2014-07-01 16:00,156,29.3,49,1000.9,4.8,270,366.7,NA,NA,7,NA,700
2014-07-01 17:00,156,27.9,51,1001.1,4.5,230,202.8,NA,NA,7,NA,700
2014-07-01 18:00,156,26.7,56,1001.5,3.2,250,72.2,NA,NA,NA,NA,NA
2014-07-01 19:00,156,25.8,53,1002,2.4,250,11.1,NA,NA,NA,NA,NA
2014-07-01 20:00,156,25.2,53,1002.1,2.6,250,0,NA,NA,10,10,1300
2014-07-01 21:00,156,24.5,64,1002.6,1.7,270,0,NA,NA,NA,NA,NA
2014-07-01 22:00,156,23.9,64,1002.6,2.8,200,0,NA,NA,NA,NA,NA
2014-07-01 23:00,156,23.2,63,1002.5,1.6,230,0,NA,NA,10,10,1500
2014-07-02 0:00,156,23.2,61,1002.2,0.8,230,0,NA,NA,NA,NA,NA
2014-07-02 1:00,156,23,63,1002.2,1,270,0,NA,NA,NA,NA,NA
2014-07-02 2:00,156,22.1,66,1001.7,0.2,360,0,NA,NA,10,10,1500
2014-07-02 3:00,156,21.7,68,1001.3,0.1,360,0,NA,NA,10,10,1500
2014-07-02 4:00,156,21.6,76,1001.3,0.8,50,0,NA,NA,10,10,1500
2014-07-02 5:00,156,21.3,70,1001.5,1.4,70,5.6,NA,NA,10,10,1300
2014-07-02 6:00,156,22.4,67,1001.4,0.2,360,55.6,NA,NA,10,10,1300
2014-07-02 7:00,156,23.1,61,1001.2,0.6,90,111.1,NA,NA,10,10,1500
2014-07-02 8:00,156,23.8,57,1000.7,0.3,360,158.3,NA,NA,10,10,1800
2014-07-02 9:00,156,24.9,58,1000.4,0.5,340,180.6,NA,NA,10,10,1500
2014-07-02 10:00,156,25.5,56,1000,0.6,360,275,NA,NA,10,10,1100
2014-07-02 11:00,156,26.6,56,999.5,2.1,250,297.2,0,NA,10,10,1300
2014-07-02 12:00,156,25.8,60,999.1,4.1,230,247.2,NA,NA,10,10,1100
2014-07-02 13:00,156,24.6,69,999.1,3.6,200,138.9,0,NA,10,8,700
2014-07-02 14:00,156,23.2,78,998.9,3.6,200,122.2,0.4,NA,10,8,500
2014-07-02 15:00,156,22.3,80,998.9,4.5,230,105.6,0.1,NA,10,8,700
2014-07-02 16:00,156,20.3,87,998.7,2.4,200,61.1,2,NA,10,8,500
2014-07-02 17:00,156,19.8,88,998.5,2.2,200,41.7,3.5,NA,10,8,500
2014-07-02 18:00,156,18.9,87,998.2,1.1,200,19.4,1.5,NA,10,8,700
